"periodo";"ABEV3";"AZUL4";"B3SA3";"BBAS3";"BBDC3";"BBDC4";"BBSE3";"BRAP4";"BRDT3";"BRFS3";"BRKM5";"BRML3";"BTOW3";"CCRO3";"CIEL3";"CMIG4";"CSAN3";"CSNA3";"CVCB3";"CYRE3";"ECOR3";"EGIE3";"ELET3";"ELET6";"EMBR3";"ENBR3";"EQTL3";"FLRY3";"GGBR4";"GNDI3";"GOAU4";"GOLL4";"HYPE3";"IGTA3";"IRBR3";"ITSA4";"ITUB4";"JBSS3";"LAME4";"LREN3";"MGLU3";"MRFG3";"MRVE3";"MULT3";"NATU3";"PCAR4";"PETR3";"PETR4";"QUAL3";"RADL3";"RAIL3";"RENT3";"SBSP3";"SMLS3";"SUZB3";"TIMP3";"UGPA3";"USIM5";"VALE3";"VIVT4";"VVAR3";"WEGE3"
"2018-12-04";-0,0053763440860215;-0,0295893728740751;-0,00888099467140324;-0,00997727936404902;0,000598566308243731;-0,00317460317460327;-0,0157480667234049;-0,0189735913546755;-0,000400000000000067;-0,00665184064974911;-0,0182699294979481;0,00305343511450396;0,00279903584416452;-0,0465116279069767;-0,0134575569358178;-0,00948616600790519;-0,0156116945784842;-0,0294117647058824;-0,0366672450482894;-0,0161290322580645;-0,0126582278481013;0,00461893777768285;-0,00975978723663817;-0,00662482566248257;-0,0188073403122633;-0,0149679258731289;-0,0183673469387755;-0,000463821913906481;-0,0210526315789472;0,00424031817103598;-0,0276315789473685;-0,0416862295081968;-0,022677850968557;-0,0049427420640672;0,0130293164914217;-0,0147179067865904;-0,00112520396976656;-0,0401337792642141;-0,0101163378856853;-0,0206801070512873;0,0164657584265504;-0,0172955974842768;-0,0223918714314382;-0,00568434605665302;-0,0137118114024537;-0,0139567801596843;-0,0176287590736259;-0,023130338352724;-0,0135520684736091;0,00850931308713054;-0,0256258030020378;-0,00715353942596164;0,00175688692048093;-0,0288018419906986;-0,0468749060997551;0,000843170320404596;-0,01155956235563;-0,0418794688457608;-0,0227314725054246;-0,00798967808271045;0,005859375;0,00445445459100524
"2018-12-05";-0,00660654654654647;0,0342253588744665;0,0111110752688173;0,0100778286761338;0,003582121095975;-0,00053181528662416;0,0109090545454544;0,00348760293317674;-0,00600240096038407;0,0424107142857144;-0,0315229775921002;-0,010654490106545;0,0126901020018719;0,024390243902439;-0,0272822665267576;-0,00877893056664003;-0,0297000576701268;0,00336700336700324;0,00934586267955351;0,0263720598717037;0,0438034188034189;0,013103506123664;0,0119052019038466;0,00280800280800286;0,00514263698656547;0,00795947901591898;0,00762300762300749;-0,00696051076382886;0,0120177103099304;-0,0397606966924702;0,0108254397834913;0,0190616333852216;0,00572155135796404;0,0196078431372548;-0,0032154342128391;0;0,000563249820515255;0,0548780487804876;0,010730761369443;0,0271128705262282;0,000669902912621367;0,0127999999999999;0,0144239291678718;0,0145118733509235;0,0217073170731708;-0,0161594127879148;0,00598170302603784;0,00868188634569855;0,054229934924078;-0,020468765625;0,0152905198776758;0,00492980641145979;0,00596282006313564;0,0391458344414788;0,00353086993539109;0,00589721988205572;0,00574105914271983;0,011727078891258;-0,00151289709695734;0,0150196346325562;0,00970873786407767;-0,0105322056246006
"2018-12-06";-0,00906904419171439;-0,0198555944731892;0,0134704364931031;0,00612247193299198;0,0139773415863631;0,0108879241224498;0,0251798929920826;-0,00758293838862556;-0,00563603059581319;-0,0115631691648823;-0,0137255098039216;-0,0130769230769231;-0,0160404646336102;-0,0142857142857142;0,0388349514563109;-0,00724637681159424;0,000891470972275155;0,00559284116331105;0,00269358576789269;0,0208333333333333;-0,0122824974411463;0,00453820613404221;0,00324667418812852;0,00455026251312574;-0,0232558139534884;-0,00789662598707819;-0,0199449793672627;0,0242990654205608;-0,01125;0,0234517763484141;-0,0133868808567603;-0,0211031175059953;0,00632114432114861;-0,00615389743589734;0,00739112933028752;0,0257261410788381;0,00900644551101748;0,0074318744838977;0,0015165823297989;0,0129431409993561;0,00254683755542406;0,00157977883096372;0,00333857572496754;0,00736887732986546;0,0145619479589401;0,0214601716120286;-0,0416229450856943;-0,0379498841138453;0,0123456790123457;0,00175466584390915;-0,0210843373493976;0,0226415094339623;-0,00418413528591344;0,00684929239381948;-0,0138225430052138;-0,0201005025125628;0,0357294291754757;-0,0200210748155953;-0,00946969714904733;0,000857752501442155;-0,00384615384615394;-0,00112044817927193
"2018-12-07";-0,0170834665700711;-0,0377532819058759;-0,00314795383001054;-0,00766283542174528;-0,0129046792662708;-0,00472810086682429;0,006666701754386;-0,0210124164278892;-0,0190283797964219;-0,0121317590987867;-0,00974151112806187;0,0179267342166798;-0,0326013341700275;-0,0136876006441223;-0,0155763239875389;-0,0105433901054339;0,0181116686460807;-0,0333704115684095;-0,0177971958059571;0,0034013605442178;-0,00621761658031095;0,00587307996385822;0,0226450409779697;0,0118466894826939;-0,0252381428571428;-0,00144717800289429;-0,0123508771929824;-0,0328466697080293;-0,00948166877370415;-0,0171857858933047;-0,00135685210312075;-0,0293974032337089;-0,00910807160804017;-0,0018059598455088;0,0126764683879419;-0,0194174757281553;-0,00808917757819683;-0,012295081967213;-0,0171630498315523;-0,0192934203731189;-0,00592752452059631;-0,0126182965299685;-0,00166831665016687;-0,00172112736660923;0,00376470588235289;-0,0187793316471595;0,0164233576642336;0,00732004880032533;-0,0311653116531164;-0,0218152710480138;-0,00246160000000006;-0,0011070110701108;0,00945381685762658;-0,0269840828564211;-0,0277777763619889;0,0102564102564104;-0,0197999991916716;-0,0322580645161291;-0,0193116256082529;0,00192843376594976;-0,027027027027027;-0,00785187885586092
"2018-12-10";-0,0136561754403367;-0,01562995215311;-0,0347368421052631;-0,0292981382988449;-0,0225877889001023;-0,0192652725490017;-0,0101080860889479;-0,0217886178861789;-0,00412715641766404;-0,0464911862496135;-0,00843208174197785;-0,0275650842266464;-0,020010708044467;-0,0187755102040816;-0,0421940928270043;-0,000819672131147531;-0,0227472434311097;-0,0241657077100114;-0,0165812136752137;0,0169491525423728;-0,0114702815432742;-0,0107792215703116;-0,0193746546484491;-0,0127410808284751;0,0200293121655746;0,00289855072463752;-0,00937899673156173;-0,0297170269001402;-0,0216975111678366;0,000364225851940736;-0,0271739130434783;-0,0711761267630555;0,0152139465994912;-0,00620310173696303;-0,00922130471230453;-0,0305280528052805;-0,0267154098224014;-0,024896265560166;-0,0256805354740902;-0,0227390975931262;-0,0232478898743175;-0,0543130990415335;-0,0233679184647875;-0,0120690081004737;-0,0180496952648851;-0,0257177159262612;-0,0495512028725315;-0,0536939442874446;-0,020979020979021;-0,00862767377502849;-0,0252929688644644;-0,00960476542297739;-0,0124870274020117;-0,0165462363085527;-0,0235911389991539;-0,0270727580372251;-0,0131195335276968;-0,0333333333333334;-0,0212517055712281;-0,00363554335481364;-0,0337301587301587;-0,0271340855209674
"2018-12-11";0,00377595972309619;0,0651327911492938;0,00290803344238455;0,00584932120499193;0,00364856631020527;0,0115705257583145;0,00211264084507046;0,00132982047872332;-0,0157479907065061;-0,0110395584176632;-0,00951611681547115;0,00551181102362208;0,00590940737152112;0,0108153078202995;0,0077092511013217;0,0131255127153405;-0,0128318718491121;0,0224056603773584;0,0172084306832685;0,0166666666666666;0,0158227848101267;-0,0074914865214819;0,0391116390890094;0,0327869201255668;0,00718400417547893;0,00433526011560703;0,0170707215607517;-0,0145843461351484;0,00978473581213302;0,00509836143839637;-0,0125698324022346;0,13043472826087;-0,00468310973097419;0,0088426525658607;0,00265695125405419;0,0034042553191489;0,00895686191976708;-0,0340425531914894;0,021613074412919;0,0295432327790701;0,0240454096939133;-0,00506756756756765;0,0247825882574155;0,00610815881326343;0,0205299594175221;0,0128913816902902;-0,00642236518407124;-0,00639931713313491;0,00142857142857133;0,0336617230324556;0,0316455063291139;0,0156658342284905;0,0217773453381576;0,0355450228543834;-0,0381207516778523;0,017391304347826;0,0219455581346275;0,00574712643678166;0,00796806757035728;0,006653831294269;0,0164271047227926;0,0110401517164527
"2018-12-12";0;0,0237299368338892;0,0202972091337441;-0,000232658747026826;0,00878640232997308;0,00664960872626952;-0,0456781112325408;-0,00232410350849588;-0,0378947368421052;0,0320930697674418;0,00981202002502135;0,0321064996084572;0,00160240720750582;-0,00411522633744865;0,0218579234972678;0,0194331983805669;0,00211608209697212;0,0519031141868511;0,0299043062200957;-0,0249180327868853;-0,0238836967808931;-0,0187557743163441;-0,0194020225230385;-0,0135090167676792;-0,000475558703016632;-0,0158273381294964;0,00423131170662905;-0,013320177602368;-0,0051679586563308;0,0289855072463767;0,00424328147100406;0,00480774061575673;-0,00564611059115783;0,0239752507353637;0,00331826686832737;0,0101781170483461;0,00687290990108291;0,0140969162995594;0,0216718277436443;0,00355586602111346;0,0219624599123058;-0,0152801358234295;-0,0266878285520317;0,029054684694479;0,0250292397660818;0,00545450909090905;0,00342205336205526;0,000429282935625386;-0,00570613409415122;0,0174742173554534;0,00490797576122559;0,0249724568490635;0,0629082158817464;0,00320363837062621;0,0128383749462251;0,0213675213675213;0,0324179227751393;0,0697142857142856;-0,00454543496227011;0,00106607671360015;-0,0343434343434343;-0,00574718390804596
"2018-12-13";0,0231974921630094;0,00742942006363023;-0,015985754884547;0,0255933457422057;0,0288287927927928;0,026429171701027;0,00478648748159061;-0,00166386028831478;0,000875317286652022;0,0220819728669683;-0,0151821856201544;-0,0030349013657055;-0,00933204782517694;0,00991735537190097;-0,00962566844919788;0,0150913423351866;0,00814467522505735;-0,00548245614035081;0,0228969968475194;0,0228648285137862;0,0127659574468084;-0,00203962703962701;-0,0110806633671414;0,000684731279860795;-0,0104662702188392;0,0255847953216375;0,00997191011235943;0,00150004999999998;-0,00389610389610395;-0,00598591549295768;0,0084507042253521;0,0526315789473686;-0,00536277585606393;-0,00428000996273903;0,00462391986263078;0,015952980688497;0,0176336461888509;0,0425716768027802;0,00757585896847779;0,00354329447365376;-0,00297619047619047;0,00172413793103443;0,0248557855446216;0,00252848714707121;0,00387955271565477;-0,00542491882187768;0,0053051157751085;0,00257519324357047;0,000717360114777632;-0,0142077120589674;0,00122106234560793;0,00143321390182738;0,00970242561448909;-0,0066149863138687;0,0352713961071538;0,0108786610878662;-0,014;0,0309829059829061;0,00456619028322791;0,0202343126680657;-0,0167364016736402;0,00404635861539648
"2018-12-14";-0,0159314338235294;-0,0162243058274746;-0,0126354147063027;0,000453629743483175;-0,0122591247726488;-0,0113295149437388;-0,00513012073542984;-0,00566666666666671;0,00349803220384648;0,0141093474426808;-0,0133607805401529;-0,00228310502283113;0,0121133396847095;-0,013911620294599;0,0194384449244061;0,00704225352112675;-0,00269287867701251;0,0011025358324146;-0,0162205996359903;0,0164365548980934;0,01890756302521;0,00350362043795616;-0,0232100647789301;-0,0249743414300376;-0,00336533670025652;-0,00356379187455447;0,000139062717285476;-0,0209685461323741;-0,0136897001303781;0,0272759475735034;-0,0167597765363129;0,075;-0,0177609255388225;-0,00429830605052606;0,0103974215755547;0,00661157024793391;-0,0072666016564169;0,0066666666666666;-0,00451127796935946;-0,00403554608843248;0,0185075104477612;-0,00860585197934594;-0,0142188376606057;-0,0121900373186197;0,00250047726753921;-0,0242424242424243;-0,00753867291599419;-0,0132706329935517;0,00716845878136207;-0,00823566690268718;-0,00914634146341453;0,0125222893551953;-0,0185778353163946;0,0080368084509026;-0,0125100346020761;0,0124172185430464;0,00831643002028404;-0,0279792746113989;0,00553365634520375;0,0125260537567409;-0,0744680851063831;-0,00115146798206844
"2018-12-17";0,00249072244649584;-0,0449774539716613;-0,0201097257769653;-0,00907022716871775;-0,0203901056599254;-0,01953125;-0,0147329650092081;0,0160911498491452;-0,00130723305850833;0;-0,00916664583333338;-0,0160183066361556;-0,0273944165596332;-0,0215767634854773;0,00105932203389836;-0,0264180264180264;-0,0168017391658122;0,0231277533039647;-0,0131905024504368;-0,018111254851229;-0,0226804123711339;-0,0136746294348161;-0,0180241140623014;-0,0217544210526315;0,0250844187168355;-0,0107296137339056;-0,0151557285873193;-0,00713931631110065;-0,0019828155981495;-0,00344827586206897;0,0127840909090908;0,00169137420718823;-0,012592799889984;-0,0299644481979571;-0,00781354597219386;-0,0270935960591133;-0,0267454954954955;-0,0149006622516556;-0,0206445105415655;-0,0177224993107598;-0,00310433748631489;-0,032986111111111;-0,00932983775412144;-0,0212765957446809;0;0,0059627701863354;-0,0106342954804405;-0,00780902419995777;-0,0291814946619218;-0,0274672153859344;-0,016;-0,0204947003708374;-0,013054798076201;0,0250569009085695;-0,0237195969660159;-0,0212591986917416;-0,00422450211225112;0,0437100213219614;0,00727199278160384;-0,0243298969072165;0,0022988505747128;-0,0247838616714697
