"periodo";"ABEV3";"NATU3";"PETR4";"ITSA4"
"2017-11-30";-0,0162679904306219;-0,0584436551501453;-0,08288610614192;-0,0095420828841839
"2017-12-29";0,0350195542324685;0,133744924554184;0,0468140442132641;0,0423892263542298
"2018-01-31";0,0314849609264587;0,0562612186169862;0,223602546583851;0,224589177297293
"2018-02-28";0,00227785866615671;-0,0168956481612628;0,0893399954649747;-0,00981279315927108
"2018-03-29";0,094090909090909;-0,0678707213591191;-0,00232986963326509;0,0510677185951556
"2018-04-30";-0,0307436643124221;0,00656250000000003;0,0728631013545074;-0,0130579751762867
"2018-05-30";-0,156022246035148;0,0468799130704749;-0,173704796417275;-0,174868864516233
"2018-06-29";-0,0868461611556037;-0,102313220503368;-0,094309747102213;-0,100802225465516
"2018-07-31";0,0795328142380423;-0,0386521308225966;0,147178467296192;0,135076252723312
"2018-08-31";-0,0288511076764554;-0,00343642611683859;-0,0233265224810609;-0,0796545105566219
"2018-09-28";-0,0270557029177719;-0,0213793103448277;0,0950155763239875;0,0531803962460897
"2018-10-31";-0,109051254089422;0,148343904157858;0,30962546230441;0,112871287128713
"2018-11-30";0,0354957160342719;0,255293034673213;-0,0782042694350372;0,0978647686832741
"2018-12-28";-0,091016548463357;0,0999755560987534;-0,109190852678352;-0,0210696920583469
"2019-01-31";0,138491547464239;0,054;0,127865961199294;0,117549668874172
"2019-02-28";-0,0159908623643633;0,0200295593506219;0,057857662236122;-0,0837037037037037
"2019-03-29";-0,0232153221125945;-0,0618024364695148;0,0369549163693612;-0,0315278900565884
"2019-04-30";0,097444979203803;0,15091434236616;-0,0338559527389862;-0,00584307178631049
"2019-05-31";-0,0498105062160534;0,148162283761015;-0,0575434135911689;0,0403022670025188
"2019-06-28";0,0193732204771067;-0,0581860286762255;0,0727984764304688;0,0403551251008878
"2019-07-31";0,125209621308531;0,0828464477661022;-0,0485224370667641;-0,0325833979829325
"2019-08-30";-0,0700447128685898;0,0786334176437278;-0,0222392638036809;-0,0144346431435446
"2019-09-30";0,0283120207431635;0,0263715958550108;0,0803921176470588;0,0724165988608625
"2019-10-31";-0,0971429090909091;-0,0797401334985193;0,103085303197289;0,0402124430955995
"2019-11-29";0,0385500597554693;0,0629011232349166;-0,0408028641264516;-0,0320933625091175
"2019-12-13";0,0531856539161029;0,108393723079521;0,0284734133790738;0,0324039186134137
